Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion
Residencia | Creative Climate Action Residency at Gibraltar Point,Residencia | Creative Climate Action Residency at Gibraltar Point,,https://www.ocadu.ca/events-and-exhibitions/call-proposals-creative-climate-action-residency-gibraltar-point,Canada,"June 23, 2025",Yes,Universidad OCAD,,No,"Dirigido a artistas, diseñadores y profesionales de los medios de comunicación de Toronto y de todo el mundo a postularse para la primera Residencia Creativa de Acción Climática en Gibraltar Point. Esta residencia de dos semanas, a realizarse del 8 al 22 de septiembre de 2025 en el Centro de Artes Gibraltar Point, Isla de Toronto, se dedica a impulsar la acción climática mediante prácticas creativas innovadoras, fomentando la colaboración y construyendo una comunidad global de creadores de cambio. Los participantes recibirán alojamiento, estudio compartido, mentoría, talleres, oportunidad de presentación pública y un honorario de $500 CAD. Los gastos de viaje y comida no están cubiertos.",,https://www.ocadu.ca/events-and-exhibitions/call-proposals-creative-climate-action-residency-gibraltar-point,Residencia,"Visuales, Diseño, Otras","May 31, 2025 11:13 PM",,,No,No,,No,,,No,,,
Residencia | Materia Viva Residencia para artistas visuales en Buenos Aires,Residencia | Materia Viva Residencia para artistas visuales en Buenos Aires,,https://www.casasalas.site/,Argentina,"June 30, 2025",Yes,Casa Salas,,No,"Dirigida a artistas visuales de todo el mundo que busquen desarrollar un proyecto experimental e investigativo. Ofrece un espacio de trabajo cómodo con duración flexible de 1 a 3 meses, tutorías con artistas locales, y la oportunidad de culminar el proceso con una exhibición en galerías de la ciudad de Buenos Aires. El costo es de USD 1.000 por mes (USD 2.000 por tres meses), que incluye espacio de trabajo, tutorías, infraestructura y gestión de la exhibición final, pero no cubre materiales, viáticos, alojamiento ni alimentación. ",,https://resartis.org/open-call/materia-viva-residencia-para-artistas-visuales-en-casa-salas-y-galerias-de-buenos-aires/,Residencia,Visuales,"May 31, 2025 11:14 PM",,,No,No,,No,,,No,,,Pago
Residencia | Art Castle International Artist Residency 2025,Residencia | Art Castle International Artist Residency 2025,,https://artcastleinternational.org/,India,"June 30, 2025",Yes,Art Castle International,,No,"Programa abierto a artistas visuales de todas las nacionalidades y edades, de cualquier medio, que ofrece un espacio tranquilo y exuberante en Trivandrum, la capital de Kerala. . Los artistas residentes contarán con dormitorio, estudio privado y un estudio común en la azotea para desarrollar sus proyectos. Se ofrece estancias de dos semanas a un mes para artistas visuales en Trivandrum, con plazas disponibles desde el 1 de agosto de 2025 hasta el 28 de febrero de 2026. La tarifa asciende a 600 euros.",,https://artcastleinternational.org/,Residencia,Visuales,"May 31, 2025 11:15 PM",,,No,No,,No,,,No,,,Pago
PECDA Estado de México 2025,Fondos | PECDA Estado de México 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3928/pecda-estado-de-mexico-2025,México,"June 25, 2025",Yes,Gobierno de México,,No,"Dirigido a la comunidad artística mexicana, especialmente del Estado de México (siendo requisito ser originario o residente por al menos tres años). No requiere pago para participar. Otorga 54 estímulos económicos en diversas categorías artísticas, incluyendo una nueva categoría de Apoyo a colectivas artísticas. No está abierto para artistas de otros países de Latinoamérica.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3928/pecda-estado-de-mexico-2025,Fondos,Multidisciplinar,"June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Convocatoria | Diplomado en gestión cultural de base comunitaria. Cultura y recursos bioculturales,Convocatoria | Diplomado en gestión cultural de base comunitaria. Cultura y recursos bioculturales,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3927/diplomado-gestion-cultural,México,"July 18, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a personas interesadas y con experiencia en proyectos de gestión cultural comunitaria, medio ambiente y patrimonio biocultural, incluyendo diversas disciplinas relacionadas. No requiere pago para participar y ofrece becas preferentes a comunidades indígenas. Está abierto únicamente a residentes de México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3927/diplomado-gestion-cultural,Convocatoria,"Otras, Gestión Cultural","June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Fondos | PECDA Coahuila 2025,Fondos | PECDA Coahuila 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3924/pecda-coahuila-2025,México,"June 24, 2025",Yes,Gobierno de México,,No,"Dirigido a artistas, estudiantes, intérpretes y colectivos culturales residentes en Coahuila. No requiere pago para participar. Disciplinas: varias ramas artísticas; no está abierto a artistas de Latinoamérica fuera del estado de Coahuila, México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3924/pecda-coahuila-2025,Fondos,Multidisciplinar,"June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Convocatoria | ¿A qué sabe la patria? 2025,Convocatoria | ¿A qué sabe la patria? 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3920/a-que-sabe-la-patria-2025,México,"June 27, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigida a colectivas de hasta cinco mujeres cocineras indígenas o afromexicanas residentes en México; no requiere pago para participar. La disciplina involucrada es la gastronomía tradicional. Con el objetivo de fortalecer la cultura alimentaria y la biodiversidad de México, reconociendo sus saberes y tradiciones, mediante la presentación de recetas con ingredientes tradicionales y endémicos. Se otorgará un apoyo económico de 100 mil pesos a las cinco primeras recetas ganadoras y se reconocerán con 20 mil pesos a cinco menciones honoríficas. No está abierta a artistas de Latinoamérica, solo a residentes en comunidades indígenas y afromexicanas de México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3920/a-que-sabe-la-patria-2025,Convocatoria,"Otras, Gatronomía tradicional","June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Fondos | PECDA Tabasco 2025,Fondos | PECDA Tabasco 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3922/pecda-tabasco-2025,México,"June 18, 2025",Yes,Gobierno de México,,No,"Dirigido a creadores y colectivos artísticos. No requiere pago para participar. Disciplinas: diversas ramas del arte. Abierto solo a residentes del estado de Tabasco, México; no está abierto a artistas de toda Latinoamérica.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3922/pecda-tabasco-2025,Fondos,Multidisciplinar,"June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Convocatoria | 1er Festival Internacional de Teatro Barroco y Disección Escénica Sor Juana Inés de la Cruz,Convocatoria | 1er Festival Internacional de Teatro Barroco y Disección Escénica Sor Juana Inés de la Cruz,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3919/1er-festival-internacional-de-teatro-barroco,México,"July 25, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a artistas escénicos profesionales con 3 años de trayectoria a presentar montajes contemporáneos de textos barrocos (mexicanos o europeos), previamente producidos, estrenados y con una duración entre 40 y 90 minutos. Se seleccionarán cuatro proyectos para realizar dos funciones cada uno (una en el Centro Cultural Helénico y otra en la Universidad del Claustro de Sor Juana) y participar en una ""Mesa de disección"". Cada función tendrá un pago de $20,000 MXN netos. Adicionalmente, un proyecto ganador obtendrá una temporada de cuatro funciones en un recinto del Centro Cultural Helénico en 2026. No se menciona si la convocatoria está abierta a nivel internacional.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3919/1er-festival-internacional-de-teatro-barroco,Convocatoria,"Escénicas, Teatro","June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Fondos | PECDA Guanajuato 2025,Fondos | PECDA Guanajuato 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3921/pecda-guanajuato-2025,México,"June 17, 2025",Yes,Gobierno de México,,No,"Dirigido a la comunidad artística de Guanajuato, incluyendo colectivas artísticas (especialmente mujeres); no requiere pago para participar. Involucra diversas disciplinas artísticas. No está abierto a artistas de Latinoamérica fuera del estado de Guanajuato.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3921/pecda-guanajuato-2025,Fondos,Multidisciplinar,"June 3, 2025 8:19 AM",,,No,No,,No,,,No,,,
Fondos | PECDA Colima 2025,Fondos | PECDA Colima 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3918/pecda-colima-2025,México,"June 12, 2025",Yes,Gobierno de México,,No,"Dirigido a creadores y artistas nacidos o residentes en cualquiera de los 10 municipios de Colima, México. No requiere pago para participar. Las disciplinas artísticas incluidas son artes plásticas, danza, literatura, medios audiovisuales y alternativos, música, patrimonio cultural y teatro. No está abierto para artistas de Latinoamérica en general, solo para personas vinculadas al estado de Colima.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3918/pecda-colima-2025,Fondos,Multidisciplinar,"June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,
PECDA Puebla 2025,Fondos | PECDA Puebla 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3917/pecda-puebla-2025,México,"June 4, 2025",Yes,Gobierno de México,,No,"Dirigido a la comunidad artística de Puebla, incluyendo adolescentes, jóvenes creadores, creadores con trayectoria, grupos artísticos y gestores culturales. No requiere pago. Abarca disciplinas como artes circenses, plásticas, cine, danza, literatura, medios audiovisuales, música y teatro. No está abierto para artistas de Latinoamérica en general, solo para residentes o nacidos en Puebla (con requisitos específicos de residencia para extranjeros).",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3917/pecda-puebla-2025,Fondos,Multidisciplinar,"June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,
Fondos | PECDA San Luis Potosí 2025,Fondos | PECDA San Luis Potosí 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3914/pecda-san-luis-potosi-2025,México,"June 3, 2025",Yes,Gobierno de México,,No,"Dirigido a la comunidad artística, incluyendo artistas jóvenes, creadores con trayectoria, colectivos y colectivas artísticas indígenas en las disciplinas de Artes visuales, Danza, Literatura, Medios audiovisuales y alternativos, Música y Teatro. No requiere pago para participar. La convocatoria está abierta para residentes del estado de San Luis Potosí, México, no para artistas de toda Latinoamérica.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3914/pecda-san-luis-potosi-2025,Fondos,Multidisciplinar,"June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,
Fondos | Creadores Escénicos 2025 México,Fondos | Creadores Escénicos 2025 México,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3901/creadores-escenicos-2025,México,"June 6, 2025",Yes,SACPC Gobierno de México,,No,"Convocatoria dirigida a intérpretes de artes escénicas mexicanos interesados en realizar proyectos de formación, interpretación, participación en funciones o transmisión de conocimiento artístico. Se ofrecen hasta 90 estímulos económicos en las siguientes categorías: Creador escénico en formación, Creador escénico A, Creador escénico B y Creador escénico con trayectorias con residencia en México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3901/creadores-escenicos-2025,Fondos,"Escénicas, Música, Danza, Teatro","June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,Sin cargo
Premio | Premio Nacional de Artes y Literatura (PNAL) 2025,Premio | Premio Nacional de Artes y Literatura (PNAL) 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3896/premio-nacional-de-artes-y-literatura-pnal-2025,México,"July 31, 2025",Yes,Gobierno de México,,No,"Dirigido exclusivamente a personas mexicanas por nacimiento o naturalización con trayectoria en lingüística y literatura, bellas artes, historia, ciencias sociales, filosofía o artes y tradiciones populares. No requiere pago para postulación. El premio otorga $823,313.95 MXN y medalla de oro por disciplina; no está abierto a artistas de otros países latinoamericanos.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3896/premio-nacional-de-artes-y-literatura-pnal-2025,Premio,"Literatura, Visuales","June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,
Apoyo | Programa de Apoyo a la Traducción (PROTRAD) 2025,Apoyo | Programa de Apoyo a la Traducción (PROTRAD) 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3892/protrad-2025,México,"June 20, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a editoriales legalmente establecidas (nacionales y extranjeras) para fomentar la traducción y publicación de obras literarias. El programa abarca disciplinas como arte, estudios de género, humanidades y literatura (incluida la infantil y juvenil). Se priorizarán proyectos que destaquen el trabajo de escritoras y traductoras de lenguas originarias, promoviendo su conservación y difusión. Se pueden concursar montos de hasta $300,000 MXN para proyectos a 12 meses (Categoría A) o hasta $800,000 MXN para proyectos a 18 meses (Categoría B), con el objetivo de traducir obras entre español, otros idiomas y lenguas indígenas.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3892/protrad-2025,Apoyo,"Literatura, Traducción, Editoriales, Otras","June 3, 2025 8:20 AM",,,No,No,,No,,,No,,,
"Premio | XVI Concurso Nacional de Fotografía ""Fiestas tradicionales de mi pueblo""","Premio | XVI Concurso Nacional de Fotografía ""Fiestas tradicionales de mi pueblo""",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3866/XVl-concurso-fiestas-tradicionales-de-mi-pueblo,México,"July 18, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a cualquier persona residente en México, preferentemente fotógrafos de la comunidad local, a capturar y documentar las Fiestas Tradicionales de su pueblo en México. Se aceptan hasta cinco fotografías inéditas por participante, tomadas entre 2023 y 2025. Los premios son de $30,000 para el primer lugar, $20,000 para el segundo, $15,000 para el tercero y $3,000 para cinco menciones honoríficas. No está abierta a artistas de Latinoamérica fuera de México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3866/XVl-concurso-fiestas-tradicionales-de-mi-pueblo,Premio,"Visuales, Fotografía","June 3, 2025 8:21 AM",,,No,No,,No,,,No,,,
